Quarter,State,Total_Crashes,Num_Injured,Num_Killed,Total_Vehicles_Involved,SPV,DAD,PWR,FTQ,Other_Factors,Quarter_Num,Year,Quarter_Date,Total_Casualties,Casualty_Rate,Fatality_Rate,Vehicles_per_Crash,Total_Factors,SPV_Prop,DAD_Prop,PWR_Prop,FTQ_Prop,Other_Factors_Prop,Quarter_Sin,Quarter_Cos,Severe_Crash,High_Casualty,State_Encoded,State_Adamawa,State_Akwa Ibom,State_Anambra,State_Bauchi,State_Bayelsa,State_Benue,State_Borno,State_Cross River,State_Delta,State_Ebonyi,State_Edo,State_Ekiti,State_Enugu,State_FCT,State_Gombe,State_Imo,State_Jigawa,State_Kaduna,State_Kano,State_Katsina,State_Kebbi,State_Kogi,State_Kwara,State_Lagos,State_Nasarawa,State_Niger,State_Ogun,State_Ondo,State_Osun,State_Oyo,State_Plateau,State_Rivers,State_Sokoto,State_Taraba,State_Yobe,State_Zamfara,Region,Region_Encoded,Region_North East,Region_North West,Region_South East,Region_South South,Region_South West
Q2 2023,Lagos,273,267,13,63,0,0,0,0,41,1,2022,2023-12-01,153,3.871794871794872,0.06315789473684211,1.2428571428571429,113,0.26229508196721313,0.0,0.0,0.0,0.5178571428571429,-1.0,6.123233995736766e-17,1,1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,South East,5,False,True,False,False,False
Q1 2024,Kano,30,684,18,31,46,1,4,43,17,4,2023,2024-03-01,438,3.3714285714285714,0.07258064516129033,1.6153846153846154,47,0.5135135135135135,0.0,0.0,0.0,0.32051282051282054,-2.4492935982947064e-16,-1.8369701987210297e-16,1,0,15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South West,0,False,False,False,False,False
Q4 2020,Enugu,23,192,25,1,0,1,0,0,26,1,2021,2022-12-01,266,1.4074074074074074,0.1751412429378531,0.9285714285714286,34,0.7582938388625592,0.047619047619047616,0.0,0.0,0.37037037037037035,1.2246467991473532e-16,-1.0,1,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,2,True,True,False,False,False
Q1 2024,Yobe,319,178,14,368,2,0,0,0,0,4,2022,2022-06-01,552,2.2254901960784315,0.08149779735682819,1.6385542168674698,139,0.0,0.0,0.0,0.0,0.3684210526315789,-2.4492935982947064e-16,-1.0,1,1,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,North West,1,False,False,False,False,False
Q3 2022,Kano,286,553,82,312,104,1,0,0,16,1,2023,2023-06-01,501,2.641509433962264,0.20652173913043478,0.11363636363636363,205,0.0,0.0,0.024193548387096774,0.5,0.4222222222222222,-1.0,6.123233995736766e-17,1,0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,1,False,False,False,False,False
Q2 2021,Cross River,169,90,40,220,0,0,0,0,6,1,2021,2024-03-01,71,2.7238805970149254,0.11627906976744186,1.0606060606060606,61,0.6296296296296297,0.00909090909090909,0.0,0.0,0.0,-2.4492935982947064e-16,6.123233995736766e-17,1,1,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,5,False,True,False,False,True
Q1 2023,Kogi,20,163,13,110,83,1,5,20,2,1,2023,2023-12-01,213,2.4482758620689653,0.18681318681318682,1.2592592592592593,177,0.5733695652173914,0.0,0.0,0.6635514018691588,0.375,-2.4492935982947064e-16,6.123233995736766e-17,1,1,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South West,0,False,False,True,True,True
Q2 2021,Ekiti,22,319,18,73,0,4,0,0,206,1,2023,2021-03-01,117,11.333333333333334,0.1348314606741573,1.5555555555555556,299,0.5490196078431373,0.0,0.0,0.8285714285714286,0.4117647058823529,-2.4492935982947064e-16,1.0,1,1,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,North Central,1,False,False,False,False,False
Q1 2024,Nasarawa,37,278,45,183,8,0,0,0,7,3,2022,2022-12-01,121,1.2608695652173914,0.2072072072072072,1.2,29,0.0,0.0,0.013333333333333334,0.0,0.0,1.0,-1.0,1,1,19,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,1,False,False,False,False,False
Q1 2024,Zamfara,22,42,3,165,8,0,0,90,69,3,2022,2021-03-01,47,3.140625,0.05627705627705628,0.07142857142857142,110,0.28888888888888886,0.0,0.0,0.0,0.34210526315789475,1.0,-1.8369701987210297e-16,1,0,15,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,North Central,2,False,False,False,True,False
Q4 2022,Ondo,36,63,10,218,5,0,0,0,10,3,2023,2022-09-01,104,193.0,0.18253968253968253,1.881188118811881,40,0.4444444444444444,0.0,0.0,0.375,0.5454545454545454,-2.4492935982947064e-16,-1.8369701987210297e-16,1,1,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,2,False,False,True,False,False
Q4 2021,Ekiti,100,342,6,46,40,0,0,0,65,3,2022,2024-03-01,156,4.27027027027027,0.2146341463414634,1.0,20,0.0,0.0,0.0,0.0,0.6571428571428571,1.0,-1.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South West,5,False,True,False,False,False
Q4 2023,Benue,1,361,26,85,40,1,0,92,37,4,2023,2023-09-01,185,2.191011235955056,0.38461538461538464,1.2241379310344827,18,0.5,0.0,0.0,0.9519230769230769,0.33962264150943394,-1.0,-1.0,1,1,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,4,False,False,False,False,False
Q1 2024,Abia,6,312,39,37,82,0,0,10,41,3,2022,2024-03-01,85,2.4893617021276597,0.19078947368421054,1.305084745762712,142,0.6885245901639344,0.0,0.0,0.3466666666666667,0.6549295774647887,-1.0,-1.0,1,0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,0,True,False,True,False,False
Q3 2023,Ogun,74,100,49,52,0,0,2,0,24,2,2024,2023-06-01,1084,2.5806451612903225,0.1705170517051705,1.0227272727272727,99,0.0,0.0,0.0,0.0064516129032258064,0.33884297520661155,1.0,6.123233995736766e-17,1,0,13,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,North West,5,False,False,False,False,False
Q1 2022,Bayelsa,90,707,24,19,0,0,0,0,43,1,2022,2021-09-01,169,415.0,0.14564831261101244,1.2444444444444445,24,0.0,0.0,0.0,0.0056179775280898875,0.7340425531914894,-2.4492935982947064e-16,6.123233995736766e-17,1,0,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,North Central,1,False,False,False,False,True
Q3 2023,Lagos,95,74,5,77,93,0,0,19,82,1,2023,2022-12-01,123,4.222222222222222,0.14642857142857144,1.303030303030303,40,0.5555555555555556,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,6.123233995736766e-17,1,0,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,3,False,False,False,True,False
Q1 2022,Delta,81,246,10,177,9,0,0,0,44,1,2021,2024-03-01,687,4.246753246753247,0.20408163265306123,1.2465753424657535,17,0.34285714285714286,0.013513513513513514,0.0,0.9903846153846154,0.0,1.0,-1.8369701987210297e-16,1,0,27,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,4,False,False,True,False,True
Q4 2022,Anambra,26,60,156,123,2,0,0,0,10,1,2022,2020-12-01,113,2.9926470588235294,0.1956521739130435,1.6704545454545454,9,0.639751552795031,0.0,0.0,0.0,0.44019138755980863,1.0,6.123233995736766e-17,1,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,2,False,False,False,False,False
Q3 2023,Edo,34,84,0,92,98,0,0,49,47,3,2023,2023-12-01,619,2.2118055555555554,0.2018348623853211,0.7777777777777778,56,0.2777777777777778,0.0,0.0,1.0,0.44879518072289154,-1.0,-1.8369701987210297e-16,1,0,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,South West,3,False,True,False,True,True
Q1 2022,Anambra,67,49,57,101,5,0,0,0,6,4,2022,2023-06-01,377,2.739130434782609,0.029850746268656716,1.1785714285714286,10,0.0,0.0,0.0,0.0,0.2619047619047619,1.2246467991473532e-16,6.123233995736766e-17,1,0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,2,False,False,True,True,True
Q4 2023,Katsina,269,176,65,60,53,0,0,0,7,3,2024,2022-03-01,999,2.287671232876712,0.13583815028901733,1.0377358490566038,146,0.8064516129032258,0.02,0.0,0.5882352941176471,0.2,1.2246467991473532e-16,1.0,1,1,33,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,North East,0,True,True,False,False,False
Q1 2021,Zamfara,18,60,9,39,23,0,0,71,25,3,2023,2021-09-01,216,1.435,0.21710526315789475,1.25,94,0.0,0.0,0.0,0.0,0.3090909090909091,1.0,6.123233995736766e-17,1,1,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,South South,3,True,False,False,False,False
Q2 2021,Yobe,337,504,14,139,0,0,0,96,36,3,2021,2023-09-01,371,2.843137254901961,0.09745390693590869,1.3468468468468469,225,0.0,0.0,0.0,0.0,0.47413793103448276,-1.0,1.0,1,1,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,2,False,True,True,False,True
Q1 2022,Kebbi,53,32,11,50,37,0,0,0,18,4,2022,2022-06-01,188,0.2857142857142857,0.2033898305084746,1.2380952380952381,96,0.41935483870967744,0.0,0.0,0.0,0.4473684210526316,1.2246467991473532e-16,-1.0,0,0,27,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,2,False,False,False,False,False
Q3 2022,Osun,26,292,10,53,148,0,0,9,14,2,2024,2022-06-01,301,2.8125,0.14728682170542637,1.0377358490566038,23,0.5961538461538461,0.0,0.0,0.0,0.6025,-1.0,1.0,1,1,14,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,North East,0,False,False,False,False,False
Q3 2021,Ogun,33,193,54,139,0,0,0,21,92,2,2023,2023-09-01,177,3.9483870967741934,0.16887417218543047,1.12,9,0.6301369863013698,0.0,0.0,0.136986301369863,0.36,1.0,1.0,1,1,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,3,False,False,False,False,False
Q2 2022,Kebbi,29,292,37,159,0,0,0,0,53,1,2021,2020-12-01,225,2.7714285714285714,0.18666666666666668,1.3173076923076923,33,0.7476635514018691,0.0,0.0,0.4525862068965517,0.0,1.0,-1.8369701987210297e-16,1,1,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,North East,2,False,False,True,False,False
Q1 2021,Katsina,127,499,41,10,0,0,0,0,4,3,2021,2023-06-01,73,3.466666666666667,0.11627906976744186,1.2835820895522387,42,0.0,0.0,0.0064516129032258064,0.0,0.4444444444444444,1.2246467991473532e-16,-1.0,1,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,5,False,False,False,False,False
Q2 2021,Osun,123,173,60,134,1,0,0,0,17,1,2024,2021-12-01,247,1.9666666666666666,0.375,1.1875,55,0.0,0.0,0.0,0.0,0.23636363636363636,-2.4492935982947064e-16,1.0,1,0,25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,North West,1,True,False,False,False,False
Q4 2022,Ondo,117,1028,115,75,1,0,4,0,18,1,2022,2023-09-01,140,2.2732558139534884,0.17985611510791366,1.4074074074074074,43,0.5592105263157895,0.0,0.0,0.0,0.5875,-1.0,-1.8369701987210297e-16,1,0,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,2,False,False,True,False,False
Q4 2023,Ogun,44,40,90,396,0,0,0,0,17,2,2021,2020-12-01,223,3.623762376237624,0.16981132075471697,1.1481481481481481,57,0.558974358974359,0.0,0.0,0.0,0.3333333333333333,-1.0,-1.8369701987210297e-16,1,0,7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,South East,1,False,False,True,False,False
Q3 2021,Gombe,69,119,11,53,0,0,0,106,7,3,2023,2022-03-01,137,3.029850746268657,0.15384615384615385,1.054054054054054,108,0.0,0.0,0.0,0.0,0.3712121212121212,-2.4492935982947064e-16,1.0,1,1,36,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,4,True,False,False,False,True
Q3 2022,Katsina,63,110,43,106,0,0,0,3,37,3,2021,2023-03-01,289,149.0,0.15432098765432098,1.1666666666666667,42,0.8125,0.0,0.0,0.7777777777777778,0.6176470588235294,-2.4492935982947064e-16,-1.0,1,0,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,North East,2,False,False,False,False,True
Q3 2022,Borno,20,521,22,38,0,0,0,2,58,3,2022,2023-06-01,1345,49.857142857142854,0.08609271523178808,0.9622641509433962,181,0.4375,0.0,0.0,0.6947368421052632,0.4939271255060729,1.2246467991473532e-16,6.123233995736766e-17,1,1,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,North East,1,False,False,False,False,True
Q4 2021,Anambra,154,247,38,94,46,0,0,0,10,1,2021,2023-06-01,443,3.2426470588235294,0.1717171717171717,1.0,39,0.6528497409326425,0.007462686567164179,0.0,0.0,0.47619047619047616,1.0,1.0,1,0,22,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,4,False,False,False,False,False
Q2 2023,Plateau,147,324,20,67,1,0,0,0,18,4,2022,2021-12-01,49,1.6333333333333333,0.08450704225352113,1.2523364485981308,136,0.4583333333333333,0.0,0.0,0.0,0.6266666666666667,-2.4492935982947064e-16,-1.8369701987210297e-16,1,0,33,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,4,False,False,False,False,False
Q4 2020,Niger,70,70,7,311,109,0,0,30,39,4,2022,2023-06-01,198,3.8260869565217392,0.08383233532934131,0.9312977099236641,90,0.5,0.0,0.004545454545454545,0.5882352941176471,0.6354166666666666,1.0,1.0,1,1,18,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South West,2,False,False,False,False,False
Q1 2024,Delta,32,36,27,83,6,0,0,0,72,4,2020,2022-06-01,78,3.9361702127659575,0.12439024390243902,1.2222222222222223,156,0.0,0.0,0.0,0.05555555555555555,0.6794871794871795,1.2246467991473532e-16,-1.0,1,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,5,False,False,False,False,False
Q4 2020,Kaduna,113,717,109,146,13,0,0,0,28,1,2023,2021-06-01,483,4.0,0.09655172413793103,1.0,148,0.7884615384615384,0.0,0.0,0.0,0.4864864864864865,1.0,6.123233995736766e-17,1,1,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,5,True,False,False,False,False
Q3 2023,Gombe,17,165,9,152,0,0,0,0,16,3,2021,2020-12-01,42,2.6666666666666665,0.22093023255813954,0.0,20,0.7150684931506849,0.0,0.0,0.5,0.2877906976744186,-2.4492935982947064e-16,-1.8369701987210297e-16,0,0,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,0,False,False,True,False,False
Q1 2024,Kaduna,165,45,51,616,91,0,0,38,39,3,2021,2023-12-01,137,3.073170731707317,0.1076923076923077,1.3,46,0.5894736842105263,0.0,0.0,0.007575757575757576,0.5425531914893617,-2.4492935982947064e-16,-1.0,1,1,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,South East,0,False,False,True,False,True
Q2 2023,Rivers,22,138,45,27,9,0,0,0,11,1,2023,2023-09-01,234,4.3138297872340425,0.06804733727810651,1.0,41,0.05,0.0,0.0,0.0,0.465564738292011,-2.4492935982947064e-16,-1.8369701987210297e-16,1,0,7,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,5,False,False,True,False,False
Q2 2023,Plateau,44,134,103,139,126,0,0,0,89,4,2020,2021-09-01,215,3.9583333333333335,0.19014084507042253,1.5274725274725274,59,0.8095238095238095,0.0,0.0,0.0,0.4576271186440678,1.2246467991473532e-16,-1.0,1,1,25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,2,True,False,False,False,False
Q4 2020,Adamawa,59,510,65,120,1,0,0,0,16,2,2023,2023-12-01,280,2.257142857142857,0.0379746835443038,1.5892857142857142,21,0.875,0.01818181818181818,0.0,0.0,0.38461538461538464,-2.4492935982947064e-16,-1.0,1,1,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,2,False,False,True,True,True
Q4 2021,Delta,80,57,41,34,211,0,0,0,10,1,2023,2023-12-01,47,2.0714285714285716,0.16112531969309463,1.032258064516129,33,0.005405405405405406,0.0,0.0,0.45,0.7916666666666666,1.0,6.123233995736766e-17,1,1,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,2,False,False,False,False,False
Q1 2023,Ondo,29,199,3,185,285,0,0,0,37,1,2023,2023-12-01,520,2.1176470588235294,0.0,0.9769230769230769,21,0.631578947368421,0.006711409395973154,0.0,0.5,0.8148148148148148,-1.0,6.123233995736766e-17,1,1,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,0,False,False,False,False,False
Q3 2021,Ebonyi,66,378,33,23,0,0,0,3,16,1,2021,2022-03-01,145,2.272727272727273,0.19011406844106463,1.4285714285714286,194,0.6794871794871795,0.0,0.0,0.995049504950495,0.39361702127659576,-2.4492935982947064e-16,6.123233995736766e-17,1,0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,0,False,False,False,True,False
Q2 2023,Taraba,74,64,41,3,320,0,0,26,5,4,2023,2020-12-01,387,2.2516129032258063,0.1393939393939394,1.1382488479262673,247,0.6170212765957447,0.0,0.0,0.5838926174496645,0.48936170212765956,-1.0,6.123233995736766e-17,1,0,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,2,False,False,False,True,False
Q1 2021,Benue,382,251,79,226,194,0,0,65,6,3,2022,2023-03-01,762,2.9935483870967743,0.1836734693877551,1.008849557522124,152,0.6388888888888888,0.0,0.0,0.0,0.4861111111111111,-2.4492935982947064e-16,-1.8369701987210297e-16,1,1,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,5,False,False,True,False,False
Q2 2022,Ogun,20,245,62,26,80,0,5,0,0,4,2023,2021-06-01,130,3.404255319148936,0.2711864406779661,1.0212765957446808,133,0.0,0.0,0.0,0.5666666666666667,0.4782608695652174,-2.4492935982947064e-16,1.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,North East,1,False,False,False,False,False
Q3 2022,Kogi,307,483,5,23,0,0,0,0,78,4,2021,2021-06-01,196,2.7358490566037736,0.1152542372881356,1.0,380,0.0,0.0,0.0,0.0,0.5588235294117647,1.2246467991473532e-16,-1.8369701987210297e-16,1,0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South West,0,False,False,True,False,False
Q2 2022,Sokoto,28,637,15,12,0,0,0,0,45,4,2022,2023-09-01,71,2.2,0.13387978142076504,1.46875,59,0.0,0.0,0.0,0.673469387755102,0.4146341463414634,-2.4492935982947064e-16,6.123233995736766e-17,1,0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,3,False,False,False,False,False
Q3 2023,Kano,26,98,5,40,0,0,0,1,86,1,2021,2022-06-01,209,2.2948717948717947,0.12302839116719243,0.05172413793103448,63,0.72,0.0,0.0,1.0,0.6296296296296297,-1.0,6.123233995736766e-17,1,0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,2,False,False,False,False,False
Q1 2024,FCT,74,69,53,112,0,1,0,0,21,1,2021,2022-06-01,270,2.7,0.12376237623762376,1.3095238095238095,44,0.5227272727272727,0.0,0.0,0.0,0.44171779141104295,1.2246467991473532e-16,1.0,1,0,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,South South,4,False,False,False,False,False
Q4 2021,Rivers,45,232,52,205,13,0,1,26,15,4,2022,2023-06-01,109,2.7804878048780486,0.1524822695035461,0.9902439024390244,29,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1,0,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,South South,5,False,False,False,False,False
Q2 2021,Taraba,22,122,17,22,13,0,0,0,38,1,2020,2023-03-01,241,2.8412698412698414,0.07894736842105263,1.125,29,0.0,0.004545454545454545,0.0,0.30434782608695654,0.4166666666666667,1.0,-1.8369701987210297e-16,1,1,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,5,False,False,False,False,False
Q4 2022,Bayelsa,114,280,84,299,118,0,0,20,78,1,2021,2024-03-01,69,2.132841328413284,0.027777777777777776,1.328125,160,0.0,0.0,0.0,0.013157894736842105,0.6843853820598007,-2.4492935982947064e-16,1.0,1,1,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,3,True,True,False,False,False
Q2 2023,Niger,177,78,35,198,0,0,0,0,47,4,2023,2022-06-01,193,1.4606741573033708,0.11206896551724138,1.1967213114754098,161,0.0031847133757961785,0.0,0.0,0.0,0.20430107526881722,-1.0,6.123233995736766e-17,0,1,16,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,3,False,False,False,False,False
Q4 2023,Osun,102,494,10,42,38,0,0,0,60,4,2023,2022-06-01,298,4.611111111111111,0.08333333333333333,1.5833333333333333,98,0.1875,0.0,0.0,0.5757575757575758,0.3125,-2.4492935982947064e-16,-1.8369701987210297e-16,1,0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,5,False,False,False,False,False
Q1 2023,Imo,55,600,42,24,278,0,6,0,42,2,2021,2021-03-01,191,2.3195876288659796,0.18173431734317344,1.396551724137931,40,0.0,0.0,0.1111111111111111,0.9393939393939394,0.41935483870967744,1.2246467991473532e-16,6.123233995736766e-17,0,0,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,South South,2,False,False,True,False,False
Q2 2023,Enugu,12,225,41,113,0,1,0,253,32,1,2023,2022-06-01,487,2.98,0.19161676646706588,1.4193548387096775,33,0.0,0.0,0.0,0.0,0.4642857142857143,1.0,-1.0,1,1,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,0,False,False,False,False,False
Q2 2021,FCT,58,210,57,53,17,0,0,0,21,1,2023,2021-03-01,113,2.2883435582822087,0.17647058823529413,1.4193548387096775,124,0.625,0.0,0.0,0.0,0.64,1.2246467991473532e-16,6.123233995736766e-17,1,1,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,2,False,False,False,True,False
